t_rel;t_epoch;ID;subID;lon;lat;alt;heading;speed;distance;yaw;pitch;roll;easting;northing;flightphase;satid;orbit_lat;orbit_lng;orbit_dist;uav_az;uav_elev;uav_dist;gain_az;gain_elev;gain_value;sat_sel;beam_sel;alpha;EIRP0;d_alpha;db_at_alpha;EIRP;Tsky_uav;Tsys_uav;Tsky_sat;Tsys_sat;terrain_shadowing;DEM_x;DEM_y;DEM_z;DEM_dist;DEM_min_dz;atm_loss_up;atm_loss_down;rain_att_up;rain_att_down;path_in_atm;path_in_rain;path_loss_up;path_loss_down;f_down;f_up;bandwidth;CN0_downlink;CN_total_downlink;Es/N0_down;modcod_downlink;coderate_downlink;datarate_downlink;CN0_uplink;CN_total_uplink;Es/N0_up;modcod_uplink;coderate_uplink;datarate_uplink;act_flightphase_start;uplink_latency_active;uplink_datarate_active;uplink_availability_active;uplink_continuity_active;uplink_integrity_active;uplink_transaction_time_active;uplink_transaction_possibility_active;uplink_latency_avg;uplink_datarate_avg;uplink_availability_avg;uplink_continuity_avg;uplink_transaction_time_avg;uplink_transaction_possibility_avg;downlink_latency_active;downlink_datarate_active;downlink_availability_active;downlink_continuity_active;downlink_integrity_active;downlink_transaction_time_active;downlink_transaction_possibility_active;downlink_latency_avg;downlink_datarate_avg;downlink_availability_avg;downlink_continuity_avg;downlink_transaction_time_avg;downlink_transaction_possibility_avg
60.75;1780344060.75;0;2351.745000299215;14.312238392000478;46.62427154700018;448.5107686400721;57.93848622171894;0.8683601916599584;0.2170900479149896;244.101640418559;-2.752556287127321;5.96256262376156;447347.1822362403;5163641.846299256;-1;39215;-1.698462026207326;24.85864505004213;35793.39622269031;166.0059258890038;33.57784276534649;38295.25386352933;227.99636823578;31.19831067282123;2.817;0;2;2;55;0.5930192276514394;-3;53.69128745418238;288.15;250;206.2841746619335;281.2841746619335;1;;;;19.42511758774906;1.637133730744154;5.424274027802782;5.424274027802782;0;0;28929.46148161483;0;188.4603611632868;188.1386247654177;1.59;1.65;0.2;63.61215640277362;5.42745986829652;6.396559998377084;9;0.8888888888888888;0.28263216;42.77836710165892;-10.313312481179972;-9.344212351099408;-1;;;0;;;;;;;;;;0;;;;0.2357085578392808;282632.1600000001;1;0;1;0.05796934078556382;0;0.2373866995537574;276010.5520398012;0.8237704918032788;0;0.05964924446897496;0
61;1780344061;0;2352.995000001192;14.312240790000002;46.6242725955;448.5092474921508;51.5687882369999;1.08124757646021;0.2703118941150525;250.4420570297682;-4.253381543271036;7.091296519067656;447347.3668354757;5163641.961205242;-1;39215;-1.698643968754218;24.8586414614748;35793.396627931;166.0059738234842;33.57764700487982;38295.27083489949;229.3277822293459;31.33204034809006;2.838;0;2;2;55;0.5930192596624066;-3;53.6912873321962;288.15;250;206.2847009208752;281.2847009208753;1;;;;19.42511758774906;1.635552680441322;5.424301945690146;5.424301945690146;0;0;28929.61037701411;0;188.4603650126258;188.1386286147567;1.59;1.65;0.2;63.63312460707252;5.433818907558256;6.40291903763882;9;0.8888888888888888;0.28263216;42.79932718068241;-10.292742425491624;-9.32364229541106;-1;;;0;;;;;;;;;;0;;;;0.2357086144496781;282632.1600000001;1;0;1;0.05796934078556382;0;0.237378392201757;276043.332277228;0.8244897959183674;0;0.05964092811410658;0
61.25;1780344061.25;0;2354.244999995232;14.312243489999992;46.6242741675;448.5116178034258;39.58777104805948;1.239603760081941;0.3099009400204853;262.5213042800573;-4.336912067608808;1.0773071073534;447347.5750623866;5163642.134080112;-1;39215;-1.698643968754218;24.8586414614748;35793.396627931;166.0059776694468;33.57764582891075;38295.27093460565;226.5990308737793;35.86769299566874;2.97;0;2;2;55;0.593019629214279;-3;53.6912859239217;288.15;250;206.2847040822191;281.2847040822191;1;;;;19.42511758774906;1.337324487339743;5.42430211339908;5.42430211339908;0;0;28929.61127146177;0;188.4603650352405;188.1386286373714;1.59;1.65;0.2;63.76512408802168;5.47336139779004;6.442461527870604;10;0.9;0.2861779200000001;42.93132661282147;-10.163242127368316;-9.194141997287752;-1;;;0;;;;;;;;;;0;;;;0.2349903714957646;286177.9200000001;1;0;1;0.05725109749906632;0;0.237366628552959;276093.25635468;0.8252032520325204;0;0.05962915554950046;0
61.5;1780344061.5;0;2355.495000597238;14.312245940501136;46.62427638900132;448.518129937374;29.580863607969;1.290469248887497;0.3226173122218744;272.5502783152248;-4.063752223846097;-1.945048510416939;447347.7648182368;5163642.379293326;-1;39215;-1.698643968754218;24.8586414614748;35793.396627931;166.0059813260039;33.5776439194183;38295.27109658953;224.8494627071638;37.8424773791574;2.975;0;2;2;55;0.5930200017412092;-3;53.69128450430956;288.15;250;206.2847092154855;281.2847092154855;1;;;;19.42511758774906;1.343836036985806;5.424302385718298;5.424302385718298;0;0;28929.61272383093;0;188.4603650719807;188.1386286741116;1.59;1.65;0.2;63.77012344758854;5.474842524487898;6.443942654568462;10;0.9;0.2861779200000001;42.93632589313231;-10.158338970309978;-9.189238840229414;-1;;;0;;;;;;;;;;0;;;;0.2349903720360846;286177.9200000001;1;0;1;0.05725109749906632;0;0.2373549802366998;276142.6909803924;0.8259109311740892;0;0.05961749840219442;0
61.75;1780344061.75;0;2356.745000299215;14.312248017500448;46.62427891550058;448.5251238316405;23.22224214256077;1.242021266258875;0.3105053165647188;278.8374464934455;-3.547345897837495;-2.606015360521489;447347.9262757647;5163642.658646984;-1;39215;-1.698643968754218;24.8586414614748;35793.396627931;166.0059845596499;33.57764161896923;38295.27129177835;224.2971494104911;37.93746823903268;2.975;0;2;2;55;0.593020347374171;-3;53.6912831871836;288.15;250;206.2847153997564;281.2847153997564;1;;;;19.42511758774906;1.350829227317718;5.424302713793214;5.424302713793214;0;0;28929.61447356381;0;188.4603651162522;188.1386287183831;1.59;1.65;0.2;63.77012276779112;5.47484232317044;6.443942453251006;10;0.9;0.2861779200000001;42.9363251178518;-10.15833973067543;-9.189239600594866;-1;;;0;;;;;;;;;;0;;;;0.2349903726871645;286177.9200000001;1;0;1;0.05725109749906632;0;0.2373434455657265;276191.6433170734;0.8266129032258066;0;0.05960595498315476;0
62;1780344062;0;2357.995000001192;14.312249594;46.62428148950002;448.5338149820716;11.690887743353992;1.143472326488321;0.2858680816220802;290.2413092593661;-2.815061348896425;-2.936030863817084;447348.0494627886;5163642.943613128;-1;39215;-1.698825902288079;24.8586378736107;35793.39703313154;166.0060317392634;33.57744410256748;38295.28841225019;223.8885941572561;37.64106743057313;2.92;0;2;2;55;0.593020360551228;-3;53.69128313696892;288.15;250;206.2852463825043;281.2852463825043;1;;;;19.42511758774906;1.359459937912561;5.424330882464022;5.424330882464022;0;0;28929.76470647479;0;188.4603689994077;188.1386326015386;1.59;1.65;0.2;63.71509070424336;5.458472141776784;6.427572271857348;10;0.9;0.2861779200000001;42.88128485611029;-10.212327667082574;-9.24322753700201;-1;;;0;;;;;;;;;;0;;;;0.2349904297949114;286177.9200000001;1;0;1;0.05725109749906632;0;0.2373320231590721;276240.1203883498;0.8273092369477912;0;0.05959452363614462;0
62.25;1780344062.25;0;2359.244999995231;14.312250297999996;46.62428401449998;448.5358959328306;6.134072071013756;1.128632972395182;0.2821582430987955;295.6839656419367;-1.670465504153169;-3.897032998960901;447348.1058067228;5163643.223717338;-1;39215;-1.698825902288079;24.8586378736107;35793.39703313154;166.0060331838008;33.57744155462675;38295.28862851411;222.9361646816279;37.47334085163025;2.844;0;2;2;55;0.593020554840879;-3;53.69128239657656;288.15;250;206.2852532321472;281.2852532321472;1;;;;21.04387738672815;2.197429974268005;5.424331245839236;5.424331245839236;0;0;28929.76664447592;0;188.4603690484593;188.1386326505902;1.59;1.65;0.2;63.63909011899;5.435624165073606;6.40472429515417;9;0.8888888888888888;0.28263216;42.80528416510083;-10.286896625649558;-9.317796495568994;-1;;;0;;;;;;;;;;0;;;;0.2357086738027877;282632.1600000001;1;0;1;0.05796934078556382;0;0.2373241808916504;276270.9998067635;0.828;0;0.05958667251126258;0
62.5;1780344062.5;0;2360.495000597238;14.312250649500062;46.62428654050114;448.5435815334042;175.6134809851476;0.9584012911437658;0.2396003227859415;126.08396589317536;-0.1553740900758966;-5.993447054290852;447348.1351654409;5163643.504168258;-1;39215;-1.698825902288079;24.8586378736107;35793.39703313154;166.0060341693003;33.57743894166856;38295.28885030953;221.2143782807483;37.76412045021764;2.757;0;2;2;55;0.5930207109262434;-3;53.6912818017717;288.15;250;206.2852602565774;281.2852602565773;1;;;;21.04387738672815;2.20511471377273;5.42433161848699;5.42433161848699;0;0;28929.76863193061;0;188.4603690987655;188.1386327008964;1.59;1.65;0.2;63.55208955719326;5.40912470042266;6.378224830503224;9;0.8888888888888888;0.28263216;42.7182834948494;-10.37228824191905;-9.403188111838486;-1;;;0;;;;;;;;;;0;;;;0.2357086745426176;282632.1600000001;1;0;1;0.05796934078556382;0;0.2373164140342031;276301.5823076925;0.8286852589641436;0;0.05957889687796596;0
62.75;1780344062.75;0;2361.745000299215;14.31225047649991;46.62428869200048;448.5508117984829;345.0263397103376;0.7842576604008178;0.1960644151002045;-43.39052478889397;0.8062457982698478;-6.221350949339338;447348.1240071288;5163643.74335542;-1;39215;-1.698825902288079;24.8586378736107;35793.39703313154;166.0060343932511;33.57743663040427;38295.28904651772;220.7682271233599;37.197048832726;2.384;0;2;2;55;0.593020792024707;-3;53.69128149272438;288.15;250;206.2852664699626;281.2852664699626;1;;;;21.04387738672815;2.212344217202031;5.424331948108638;5.424331948108638;0;0;28929.77038991274;0;188.4603691432682;188.1386327453991;1.59;1.65;0.2;63.17908911092932;5.291277124260738;6.260377254341302;9;0.8888888888888888;0.28263216;42.34528295265298;-10.7387380257134;-9.769637895632836;-1;;;0;;;;;;;;;;0;;;;0.2357086751970977;282632.1600000001;1;0;1;0.05796934078556382;0;0.237308721503882;276331.8721531102;0.8293650793650794;0;0.05957119565264346;0
63;1780344063;0;2362.995000001192;14.312249802999998;46.6242903935;448.5519657392262;329.0640745476684;0.5177899177693332;0.1294474794423333;-27.42815999419202;1.28820552986025;-4.72294554088725;447348.0740959808;5163643.932873556;-1;39215;-1.699007826807933;24.85863428645147;35793.39743829183;166.0060784561131;33.57723964002189;38295.306122451;221.4169881271341;35.85036077467439;2.239;0;2;2;55;0.5930205170127798;-3;53.6912825407306;288.15;250;206.285796042011;281.285796042011;1;;;;21.04387738672815;2.213433242080271;5.424360042130612;5.424360042130612;0;0;28929.92022469659;0;188.46037301632;188.1386366184509;1.59;1.65;0.2;63.03405738848716;5.243568602702888;6.212668732783452;9;0.8888888888888888;0.28263216;42.20024305381378;-10.881376317512454;-9.91227618743189;-1;;;0;;;;;;;;;;0;;;;0.23570873215628;282632.1600000001;1;0;1;0.05796934078556382;0;0.2373011025069887;276361.8735238097;0.8300395256916996;0;0.05956356777232402;0
63.25;1780344063.25;0;2364.244999995231;14.312248830500006;46.62429134699998;448.546991398117;306.4386376147641;0.4977750026795018;0.12444375066987544;-4.81558427073387;1.575646743050689;-3.349394117552314;447348.0005691992;5163644.039474756;-1;39215;-1.699007826807933;24.85863428645147;35793.39743829183;166.0060773882523;33.57723845320958;38295.30622324767;222.0407125103771;34.72298013278317;2.192;0;2;2;55;0.5930204538280672;-3;53.69128278151274;288.15;250;206.2857992325454;281.2857992325454;1;;;;21.04387738672815;2.267845716901718;5.424360211390362;5.424360211390362;0;0;28929.92112741527;0;188.460373039182;188.1386366413129;1.59;1.65;0.2;62.98705725257014;5.22787771275529;6.196977842835854;11;0.6;0.2847985600000001;42.15324286863614;-10.92761503387824;-9.958514903797676;-1;;;0;;;;;;;;;;0;;;;0.2352677724684135;284798.5600000001;1;0;1;0.05752838076147576;0;0.2372914658717348;276401.8578199054;0.8307086614173228;0;0.05955392233625366;0
63.5;1780344063.5;0;2365.495000597238;14.312247504999404;46.62429199800024;448.5470659524329;288.9924546304032;0.422867269925797;0.10571681748144924;12.601730739735562;1.773381740702919;-2.008885307123713;447347.8997246202;5163644.11269841;-1;39215;-1.699007826807933;24.85863428645147;35793.39743829183;166.0060757973171;33.57723752289932;38295.30630228206;222.6618160986314;33.67547066451432;1.959;0;2;2;55;0.5930203383020372;-3;53.69128322175536;288.15;250;206.2858017335195;281.2858017335195;1;;;;21.04387738672815;2.267919964644534;5.42436034406854;5.42436034406854;0;0;28929.92183503222;0;188.4603730571081;188.138636659239;1.59;1.65;0.2;62.7540572047298;5.148410003488274;6.117510133568838;11;0.6;0.2847985600000001;41.92024278218173;-11.156957660891148;-10.187857530810584;-1;;;0;;;;;;;;;;0;;;;0.2352677727320438;284798.5600000001;1;0;1;0.05752838076147576;0;0.2372819201493777;276441.4649056606;0.831372549019608;0;0.05954436789486318;0
63.75;1780344063.75;0;2366.745000299215;14.31224618049967;46.62429227450004;448.5466549011715;271.9228039623082;0.4201681216122678;0.10504203040306694;29.63334774475935;1.836625888848606;-0.8701008436687472;447347.7985935661;5163644.14430743;-1;39215;-1.699007826807933;24.85863428645147;35793.39743829183;166.0060741294723;33.57723698961638;38295.30634761266;223.219907151958;32.85489043954045;2.089;0;2;2;55;0.5930202055271884;-3;53.69128372772914;288.15;250;206.2858031671561;281.2858031671562;1;;;;21.04387738672815;2.267508737645756;5.424360420123824;5.424360420123824;0;0;28929.9222406604;0;188.4603730673897;188.1386366695206;1.59;1.65;0.2;62.88405723650022;5.193094539988426;6.16219467006899;11;0.6;0.2847985600000001;42.05024279181734;-11.028974451980912;-10.059874321900348;-1;;;0;;;;;;;;;;0;;;;0.2352677728832504;284798.5600000001;1;0;1;0.05752838076147576;0;0.2372724640589264;276480.7000938969;0.83203125;0;0.05953490316653742;0
64;1780344064;0;2367.995000001192;14.312244805499998;46.6242923;448.5458382706602;260.8559393030556;0.3550495403125155;0.08876238507812886;40.68405174704504;1.78826364099832;-0.006749952722126774;447347.6933530547;5163644.148059432;-1;39215;-1.699189742312825;24.85863069999959;35793.39784341194;166.0061169252467;33.57704165761499;38295.32328280522;223.6573498980997;32.29662293978936;1.95;0;2;2;55;0.5930197757809292;-3;53.69128536539088;288.15;250;206.2863282842263;281.2863282842263;1;;;;21.04387738672815;2.266627737620866;5.424388277989186;5.424388277989186;0;0;28930.07081594233;0;188.4603769085179;188.1386405106488;1.59;1.65;0.2;62.74502591977884;5.145273038976924;6.11437316905749;11;0.6;0.2847985600000001;41.91120336749754;-11.165859037290764;-10.1967589072102;-1;;;0;;;;;;;;;;0;;;;0.2352678293729723;284798.5600000001;1;0;1;0.05752838076147576;0;0.2372630966071229;276519.5685981311;0.8326848249027238;0;0.05952552689361656;0
64.25;1780344064.25;0;2369.244999995231;14.312243679500004;46.624292102;448.5448831370851;241.8119908275922;0.3367751254099552;0.08419378135248878;59.73114182885714;1.629367234425826;0.707999780409597;447347.6069584033;5163644.126810106;-1;39215;-1.699189742312825;24.85863069999959;35793.39784341194;166.0061154169183;33.57704166315551;38295.32328238596;224.0477127852337;31.91596707864627;2.299;0;2;2;55;0.5930196428264904;-3;53.6912858720488;288.15;250;206.2863282693315;281.2863282693314;1;;;;21.04387738672815;2.265672605871373;5.424388277199004;5.424388277199004;0;0;28930.07081172802;0;188.4603769084228;188.1386405105537;1.59;1.65;0.2;63.09402603893106;5.263425109891136;6.2325252399717;9;0.8888888888888888;0.28263216;42.26020348687971;-10.822399169493798;-9.853299039413234;-1;;;0;;;;;;;;;;0;;;;0.2357087893956618;282632.1600000001;1;0;1;0.05796934078556382;0;0.2372558672712556;276547.9992558141;0.8333333333333334;0;0.05951828881869538;0
64.5;1780344064.5;0;2370.495000597238;14.312242702999642;46.62429175049994;448.5438730234901;256.3592411488554;0.2357487531235887;0.05893718828089718;45.19341840273914;1.429558431783597;1.157667247711743;447347.5318601012;5163644.088404202;-1;39215;-1.699189742312825;24.85863069999959;35793.39784341194;166.0061140713034;33.57704185847634;38295.32326584935;224.3282276507229;31.74573096497131;2.299;0;2;2;55;0.5930195191967698;-3;53.69128634317238;288.15;250;206.2863277442428;281.2863277442428;1;;;;21.04387738672815;2.264662556642066;5.424388249342558;5.424388249342558;0;0;28930.07066316031;0;188.4603769046721;188.138640506803;1.59;1.65;0.2;63.09402618051048;5.263425156553852;6.232525286634418;9;0.8888888888888888;0.28263216;42.26020363656628;-10.822399022278628;-9.853298892198064;-1;;;0;;;;;;;;;;0;;;;0.2357087893405016;282632.1600000001;1;0;1;0.05796934078556382;0;0.2372487048734281;276576.1666666669;0.833976833976834;0;0.05951111776298644;0
